uid,score,acc
1156,-168.7137739,15.93011562
3090,-168.7143607,15.93588355
288,-168.7171453,9.259483556
728,-168.7258556,15.95516486
3329,-168.7267536,15.85447526
258,-168.7281218,16.12832875
532,-168.7292965,15.29378876
327,-168.7296106,22.88438473
3088,-168.7309805,15.85447526
481,-168.7322247,15.8721806
301,-168.73458,16.64066528
1035,-168.7350226,15.66875625
1100,-168.7355727,22.88438473
604,-168.7384052,16.01117594
1032,-168.7385315,16.12832875
2309,-168.739366,16.10595686
2065,-168.7403582,15.29378876
313,-168.7475665,21.44944392
323,-168.7482429,22.88438473
2071,-168.7517821,16.78219521
856,-168.7518623,15.93588355
1056,-168.754156,9.259483556
391,-168.7595008,22.78966803
1039,-168.7596897,22.17838327
1036,-168.7605582,22.88438473
455,-168.7659974,22.25321282
458,-168.7721999,15.84808941
463,-168.7772774,22.60341057
600,-168.7792384,15.62521589
305,-168.7808256,22.94999577
596,-168.782402,15.29378876
421,-168.7832862,15.60826754
1094,-168.7863685,16.39245569
984,-168.7974945,16.48644274
330,-168.8075894,15.28139979
1095,-168.8089802,21.26843619
263,-168.8250055,22.88438473
1101,-168.8317083,21.26843619
669,-168.8386522,16.78349549
356,-168.8402154,9.259483556
664,-168.8689619,15.95151935
270,-168.8724039,15.24527294
334,-168.8750462,15.24527294
1601,-168.8759498,16.73265483
2132,-168.8815487,16.10595686
262,-168.8844759,16.12832875
1096,-168.9948524,16.12832875
1091,-169.019957,22.88438473
1221,-169.0243548,21.26843619
185,-169.1262879,22.55220553
52,-169.1655226,22.90099075
184,-169.1813053,22.91169858
251,-169.1995253,23.82039226
123,-169.2019342,23.73202364
3141,-169.2032227,22.76750336
183,-169.2073127,22.8794205
60,-169.212118,22.81770132
247,-169.2128963,22.37928182
176,-169.2134917,23.70233376
777,-169.2190219,23.530593
833,-169.2225032,22.90099075
897,-169.2283288,23.530593
186,-169.2309761,22.2856546
190,-169.233376,23.09262558
127,-169.235418,23.40220916
965,-169.2365746,22.81770132
3140,-169.2374371,22.90099075
49,-169.2466739,22.90099075
3076,-169.2502,22.90099075
189,-169.2509134,21.75562175
255,-169.2546692,22.54035285
115,-169.2572598,22.81770132
973,-169.2582694,23.40220916
46,-169.2633793,9.021581747
901,-169.2643295,23.530593
240,-169.2722683,24.11267993
845,-169.2738,22.81770132
124,-169.2758454,22.81770132
248,-169.277006,23.25050838
191,-169.2770656,23.78249461
50,-169.2770918,23.530593
969,-169.2811114,23.73202364
51,-169.2836078,22.81770132
56,-169.2851264,23.530593
116,-169.2888066,22.90099075
521,-169.2966597,9.063880702
3077,-169.2996301,22.90099075
160,-169.30544,9.158879844
769,-169.3061738,22.90099075
180,-169.3062912,23.70233376
57,-169.3072178,23.530593
118,-169.3099208,23.530593
252,-169.3135602,22.37928182
105,-169.3140434,9.063880702
112,-169.3140669,22.90099075
120,-169.3146444,23.530593
909,-169.3160725,23.73202364
177,-169.3162335,22.35925116
238,-169.3179029,9.225199851
250,-169.3211371,22.40796924
187,-169.3230932,23.09262558
241,-169.3256635,23.61470611
63,-169.3257811,23.40220916
109,-169.3292393,9.575229615
171,-169.3313999,9.050986231
53,-169.3362769,22.90099075
117,-169.3391374,22.90099075
3078,-169.3416548,23.530593
122,-169.3449164,23.66239099
48,-169.349564,22.90099075
589,-169.3518219,9.575229615
3137,-169.3520002,22.90099075
249,-169.3533563,23.30650848
44,-169.3567369,9.575229615
837,-169.3568479,22.90099075
242,-169.358789,23.25050838
245,-169.3589123,23.61470611
236,-169.3606555,9.278881369
905,-169.3608996,23.66239099
2054,-169.3615192,9.063880702
188,-169.3621857,22.8794205
961,-169.3627283,22.81770132
62,-169.363411,23.73202364
713,-169.3661709,9.021581747
3079,-169.3697232,22.81770132
125,-169.3708979,22.81770132
645,-169.3757732,9.063880702
641,-169.3763705,9.063880702
237,-169.3783497,8.990525092
841,-169.3816307,23.530593
233,-169.3842403,9.558671523
168,-169.386287,9.523437227
54,-169.3873634,23.530593
244,-169.3879866,24.11267993
99,-169.391815,9.575229615
126,-169.3970503,23.73202364
230,-169.3978793,9.36729769
253,-169.402443,23.80229823
773,-169.403373,22.90099075
43,-169.4042411,9.021581747
577,-169.4048457,9.062400152
55,-169.4105634,22.81770132
163,-169.4106141,8.742527755
32,-169.4116667,9.062400152
36,-169.411964,9.062400152
108,-169.4165824,9.575229615
182,-169.418127,22.91169858
169,-169.4186482,9.254393028
254,-169.4192626,23.82039226
41,-169.4224015,9.063880702
61,-169.4251954,22.81770132
181,-169.4259362,22.35925116
38,-169.4261942,9.063880702
107,-169.4267821,9.021581747
45,-169.4270727,9.575229615
113,-169.4295791,22.90099075
243,-169.4299148,22.37928182
100,-169.4344904,9.062400152
781,-169.434668,22.81770132
246,-169.4429736,23.25050838
121,-169.4459207,23.530593
235,-169.4500617,9.225199851
165,-169.4524569,9.439245661
231,-169.4565943,9.278881369
225,-169.4581698,9.340852067
178,-169.4601455,22.91169858
175,-169.4614191,8.709896104
525,-169.4632574,9.575229615
172,-169.4639307,8.742527755
179,-169.4662671,22.8794205
37,-169.4663559,9.062400152
166,-169.4666619,9.523437227
234,-169.4698069,8.664226601
111,-169.4702313,8.967781297
96,-169.4710464,9.062400152
164,-169.4714069,9.158879844
97,-169.471679,9.062400152
226,-169.4796884,9.36729769
2055,-169.4845351,9.575229615
39,-169.4851759,9.575229615
42,-169.4889766,9.045503528
581,-169.492013,9.062400152
224,-169.4921089,9.020682579
98,-169.4923873,9.063880702
104,-169.4936349,9.063880702
517,-169.4938112,9.062400152
585,-169.4969068,9.063880702
174,-169.4970676,9.050986231
33,-169.4998945,9.062400152
239,-169.503026,9.141191554
649,-169.5048691,9.045503528
161,-169.5108939,9.439245661
102,-169.5123566,9.063880702
173,-169.5198396,9.158878994
653,-169.5204376,9.021581747
114,-169.5204558,23.530593
2113,-169.5215382,9.062400152
35,-169.5222804,9.575229615
34,-169.5237987,9.063880702
101,-169.5266046,9.062400152
106,-169.5267044,9.045503528
119,-169.5348243,22.81770132
162,-169.5352805,9.523437227
709,-169.5420534,9.575229615
2117,-169.5511155,9.41447327
103,-169.5530022,9.575229615
229,-169.554927,9.340852067
2116,-169.5564888,9.062400152
227,-169.5579292,9.278881369
2053,-169.558048,9.062400152
167,-169.5638886,8.742527755
513,-169.5693135,9.062400152
232,-169.5779499,9.36729769
40,-169.5830835,9.063880702
110,-169.5864271,9.021581747
228,-169.5918312,9.020682579
705,-169.6050276,9.575229615
47,-169.62268,8.967781297
58,-169.6248292,23.66239099
59,-169.6629188,23.73202364
2052,-169.6801002,9.062400152
170,-169.6928139,9.347967372
717,-169.7463958,8.967781297
1300,-171.2667631,15.42996432
1301,-171.343479,15.71928245
1296,-171.4565436,15.31003246
1297,-171.503707,16.03171325
1361,-171.528304,15.80777972
1365,-171.5627412,15.49436386
1360,-171.6318258,15.31003246
1364,-171.7293811,15.42996432
469,-172.7072662,15.8038363
349,-172.7763156,15.06199785
1041,-172.7936666,15.40697025
344,-172.7943362,15.36445289
273,-172.8010016,15.16644468
345,-172.8135864,15.7749705
477,-172.8216199,15.8707005
409,-172.8445775,16.26579662
1348,-172.880214,15.33488758
405,-172.8913312,15.34658798
400,-172.8969504,15.59963963
468,-172.9038173,15.8398899
412,-172.9054197,15.8226948
272,-172.9102813,15.40697025
1044,-172.9129106,15.16644468
1281,-172.9135499,15.40697025
277,-172.9197128,15.16644468
1285,-172.9290834,15.16644468
1045,-172.9312663,15.16644468
1104,-172.9493905,15.40697025
285,-172.9550647,15.06199785
465,-172.9572847,15.8038363
401,-172.9644618,15.34658798
1105,-172.9662542,15.16644468
1345,-172.9805522,15.16644468
276,-172.9831542,15.40697025
1108,-172.9904876,15.16644468
473,-172.9910803,15.79866158
284,-172.9944376,15.71581489
1046,-172.9946417,15.41005782
281,-172.9951541,15.7749705
280,-173.0142905,15.36445289
1042,-173.0183428,15.36445289
336,-173.0289095,15.40697025
1109,-173.0295593,15.58556847
1040,-173.0308829,15.40697025
464,-173.0325841,15.8398899
1047,-173.0386737,15.29284762
476,-173.0421707,16.18062439
337,-173.0618087,15.16644468
1043,-173.066933,15.71581489
341,-173.0685509,15.16644468
348,-173.0695186,15.71581489
1284,-173.0913606,15.33488758
408,-173.0948381,15.84106592
472,-173.0998849,15.93375334
404,-173.1524875,15.59963963
413,-173.1596997,15.94254067
340,-173.1897187,15.40697025
1349,-173.2081626,15.58556847
93,-174.6007424,15.93732626
213,-174.6153885,15.3058331
216,-174.6270573,16.54142334
16,-174.6369153,15.79974763
1092,-174.6383004,15.79974763
26,-174.6406195,15.46367492
95,-174.6453841,15.6736474
393,-174.6466642,15.46367492
159,-174.6634655,15.79066796
220,-174.6840876,15.82124311
1089,-174.7021019,15.79974763
154,-174.705618,15.65064897
27,-174.709325,15.60585747
28,-174.7154869,15.93732626
86,-174.7261914,15.11148166
25,-174.7358794,15.11148166
94,-174.7388329,15.60585747
31,-174.7444702,15.6736474
83,-174.7459114,15.93732626
80,-174.7460674,15.79974763
158,-174.7520448,15.62321465
457,-174.7563653,15.60585747
157,-174.7572117,15.59843879
147,-174.7611036,16.27467408
261,-174.7646267,15.79974763
87,-174.7700213,15.93732626
223,-174.7705969,15.87863272
145,-174.7722462,15.57065876
1029,-174.7796941,15.79974763
214,-174.7878235,16.54142334
155,-174.788744,15.62321465
89,-174.7926284,15.11148166
29,-174.796705,15.93732626
221,-174.7980586,15.34708759
90,-174.8029298,15.46367492
1031,-174.8032116,15.93732626
18,-174.8036394,15.11148166
215,-174.8064795,15.82124311
329,-174.8072174,15.11148166
81,-174.8170063,15.79974763
217,-174.8256994,15.66215648
148,-174.8273065,15.76236561
453,-174.8349723,15.93732626
23,-174.8371618,15.93732626
257,-174.8380639,15.79974763
91,-174.8413262,15.60585747
88,-174.8414076,15.11148166
389,-174.8430551,15.11148166
21,-174.8454897,15.79974763
151,-174.8459406,16.27467408
325,-174.8488106,15.79974763
333,-174.8491353,15.93732626
211,-174.8513511,15.82124311
265,-174.8653213,15.11148166
146,-174.8705031,15.61069449
84,-174.8743997,15.79974763
24,-174.8749673,15.11148166
385,-174.8788993,15.11148166
1093,-174.8804191,15.51388475
152,-174.8838099,15.61069449
321,-174.8846215,15.79974763
1028,-174.8850678,15.79974763
22,-174.8855294,15.11148166
219,-174.8900135,15.5472944
19,-174.8956438,15.93732626
209,-174.8963501,15.3058331
85,-174.8994367,15.79974763
449,-174.9057382,15.93732626
153,-174.9104845,15.91607724
212,-174.9121239,15.84468939
1030,-174.9123676,15.11148166
82,-174.9150168,15.11148166
150,-174.9232779,15.61069449
20,-174.9259672,15.79974763
210,-174.9285196,16.54142334
17,-174.9307236,15.79974763
208,-174.9362696,15.84468939
269,-174.9377837,15.93732626
92,-174.9447499,15.93732626
156,-174.9464608,16.27467408
222,-174.9485523,15.5472944
30,-174.9550589,15.60585747
144,-174.966208,15.76236561
461,-174.9997107,15.6736474
149,-175.0175608,15.57065876
218,-175.0616711,15.25576533
397,-175.0649007,15.60585747
3648,-180,5.405751388
268,-180,5.405751388
896,-180,5.405751388
2049,-180,5.405751388
206,-180,5.405751388
256,-180,5.405751388
2816,-180,5.405751388
1536,-180,5.405751388
840,-180,5.405751388
3328,-180,5.405751388
452,-180,5.405751388
66,-180,5.405751388
198,-180,5.405751388
78,-180,5.405751388
460,-180,5.405751388
69,-180,5.405751388
3074,-180,5.405751388
900,-180,5.405751388
2496,-180,5.405751388
142,-180,5.405751388
8,-180,5.405751388
2112,-180,5.405751388
328,-180,5.405751388
3,-180,5.405751388
2880,-180,5.405751388
776,-180,5.405751388
2051,-180,5.405751388
908,-180,5.405751388
9,-180,5.405751388
960,-180,5.405751388
448,-180,5.405751388
1664,-180,5.405751388
193,-180,5.405751388
716,-180,5.405751388
772,-180,5.405751388
71,-180,5.405751388
135,-180,5.405751388
4032,-180,5.405751388
64,-180,5.405751388
5,-180,5.405751388
3073,-180,5.405751388
75,-180,5.405751388
7,-180,5.405751388
192,-180,5.405751388
968,-180,5.405751388
1027,-180,5.405751388
76,-180,5.405751388
704,-180,5.405751388
65,-180,5.405751388
648,-180,5.405751388
1,-180,5.405751388
2048,-180,5.405751388
588,-180,5.405751388
708,-180,5.405751388
79,-180,5.405751388
15,-180,5.405751388
324,-180,5.405751388
3840,-180,5.405751388
2944,-180,5.405751388
3712,-180,5.405751388
131,-180,5.405751388
12,-180,5.405751388
584,-180,5.405751388
768,-180,5.405751388
524,-180,5.405751388
3968,-180,5.405751388
388,-180,5.405751388
520,-180,5.405751388
1216,-180,5.405751388
2240,-180,5.405751388
10,-180,5.405751388
1280,-180,5.405751388
836,-180,5.405751388
3584,-180,5.405751388
207,-180,5.405751388
13,-180,5.405751388
195,-180,5.405751388
14,-180,5.405751388
197,-180,5.405751388
1025,-180,5.405751388
392,-180,5.405751388
1024,-180,5.405751388
1600,-180,5.405751388
2752,-180,5.405751388
3392,-180,5.405751388
1984,-180,5.405751388
137,-180,5.405751388
202,-180,5.405751388
138,-180,5.405751388
2368,-180,5.405751388
72,-180,5.405751388
456,-180,5.405751388
196,-180,5.405751388
133,-180,5.405751388
3776,-180,5.405751388
2432,-180,5.405751388
1472,-180,5.405751388
204,-180,5.405751388
512,-180,5.405751388
964,-180,5.405751388
904,-180,5.405751388
516,-180,5.405751388
3008,-180,5.405751388
0,-180,5.405751388
3200,-180,5.405751388
832,-180,5.405751388
3456,-180,5.405751388
77,-180,5.405751388
130,-180,5.405751388
652,-180,5.405751388
74,-180,5.405751388
3075,-180,5.405751388
1728,-180,5.405751388
1920,-180,5.405751388
580,-180,5.405751388
1856,-180,5.405751388
780,-180,5.405751388
384,-180,5.405751388
73,-180,5.405751388
3264,-180,5.405751388
320,-180,5.405751388
2176,-180,5.405751388
143,-180,5.405751388
844,-180,5.405751388
2688,-180,5.405751388
1152,-180,5.405751388
140,-180,5.405751388
972,-180,5.405751388
203,-180,5.405751388
332,-180,5.405751388
2560,-180,5.405751388
68,-180,5.405751388
11,-180,5.405751388
264,-180,5.405751388
2050,-180,5.405751388
70,-180,5.405751388
1792,-180,5.405751388
1344,-180,5.405751388
2,-180,5.405751388
576,-180,5.405751388
3072,-180,5.405751388
194,-180,5.405751388
396,-180,5.405751388
712,-180,5.405751388
1026,-180,5.405751388
3904,-180,5.405751388
129,-180,5.405751388
640,-180,5.405751388
134,-180,5.405751388
2304,-180,5.405751388
4,-180,5.405751388
132,-180,5.405751388
1408,-180,5.405751388
3520,-180,5.405751388
141,-180,5.405751388
136,-180,5.405751388
644,-180,5.405751388
200,-180,5.405751388
260,-180,5.405751388
67,-180,5.405751388
205,-180,5.405751388
6,-180,5.405751388
201,-180,5.405751388
128,-180,5.405751388
3136,-180,5.405751388
1088,-180,5.405751388
139,-180,5.405751388
2624,-180,5.405751388
199,-180,5.405751388
